Frame,L_Shoulder_x,L_Shoulder_y,L_Elbow_x,L_Elbow_y,L_Wrist_x,L_Wrist_y,R_Shoulder_x,R_Shoulder_y,R_Elbow_x,R_Elbow_y,R_Wrist_x,R_Wrist_y
Frame9085,0.7585461735725403,0.44682639837265015,0.7526568174362183,0.4122840166091919,0.7333785891532898,0.39270931482315063,0.744595468044281,0.4416903853416443,0.7337560057640076,0.4140195846557617,0.7206689715385437,0.3962726593017578
Frame9090,0.8055021166801453,0.5993069410324097,0.8152562975883484,0.5704874992370605,0.8134498596191406,0.5404706001281738,0.7861347198486328,0.598331093788147,0.7789603471755981,0.5669541358947754,0.7810910940170288,0.5423643589019775
Frame9095,0.8421100378036499,0.5693800449371338,0.8380938768386841,0.5446292161941528,0.8244398236274719,0.5457298755645752,0.8085103034973145,0.5795035362243652,0.8031989932060242,0.5370148420333862,0.8025707006454468,0.5035498142242432
Frame9100,0.8446696400642395,0.46975868940353394,0.8523197174072266,0.40926826000213623,0.8363844752311707,0.41739577054977417,0.7978097200393677,0.4716429114341736,0.7859198451042175,0.40334635972976685,0.7742391228675842,0.3389713168144226
Frame9105,0.0,1.0,0.0,1.0,0.0,1.0,0.9387924075126648,0.13166707754135132,0.9020651578903198,0.03476375341415405,0.0,1.0
Frame9110,0.7999796867370605,0.5643864870071411,0.8043120503425598,0.5096806287765503,0.7846386432647705,0.49498873949050903,0.7682338953018188,0.5695120096206665,0.7622058987617493,0.5220866203308105,0.7585576772689819,0.49161696434020996
Frame9150,0.7075350880622864,0.5259621143341064,0.7109048366546631,0.4629533290863037,0.7234994173049927,0.42175722122192383,0.7003943920135498,0.5180572271347046,0.6946595311164856,0.4549804925918579,0.6944410800933838,0.4048347473144531
Frame9155,0.8098678588867188,0.5171141624450684,0.8049846887588501,0.4516381621360779,0.796281099319458,0.3948349356651306,0.8275917768478394,0.5230362415313721,0.828305721282959,0.45886343717575073,0.8107157945632935,0.3983660340309143
Frame9160,0.7978867292404175,0.5345618724822998,0.7915866374969482,0.4694978594779968,0.7820311188697815,0.4142698049545288,0.8140657544136047,0.5389297008514404,0.8108661770820618,0.47942137718200684,0.0,1.0
Frame9165,0.7867182493209839,0.5772607326507568,0.7790526151657104,0.534879207611084,0.7746983766555786,0.50295090675354,0.8140683174133301,0.5777198076248169,0.8244198560714722,0.5313444137573242,0.8236099481582642,0.49167585372924805
Frame9330,0.7692296504974365,0.5572032928466797,0.7572160959243774,0.5024211406707764,0.7598394155502319,0.4924963116645813,0.8034351468086243,0.5606999397277832,0.8057129979133606,0.5034762620925903,0.7917419075965881,0.49293696880340576
Frame9335,0.7997141480445862,0.6056835651397705,0.7928726673126221,0.57242751121521,0.7920862436294556,0.5628337860107422,0.8206256031990051,0.6070150136947632,0.8241958618164062,0.5716844797134399,0.8099852800369263,0.5565516948699951
Frame9470,0.6618546843528748,0.35480087995529175,0.6588430404663086,0.24042105674743652,0.6535521149635315,0.1545385718345642,0.7183569669723511,0.37584298849105835,0.7367967963218689,0.2674824595451355,0.699623167514801,0.24501150846481323
Frame9475,0.1990033984184265,0.46321576833724976,0.20546913146972656,0.38892847299575806,0.20522674918174744,0.3191854953765869,0.1913757026195526,0.4725622534751892,0.18986307084560394,0.40628117322921753,0.1651097536087036,0.4040754437446594
Frame9480,0.8180397152900696,0.6146296262741089,0.8247766494750977,0.583534836769104,0.8239208459854126,0.5626435279846191,0.7978252172470093,0.6147111654281616,0.7915269732475281,0.584227442741394,0.791977047920227,0.567458987236023
Frame9485,0.8036278486251831,0.5789542198181152,0.8111828565597534,0.5339251756668091,0.8147716522216797,0.5013304948806763,0.7707897424697876,0.5808959007263184,0.7654097080230713,0.5340613126754761,0.7649191617965698,0.5008252859115601
Frame9490,0.6761965751647949,0.5451980829238892,0.6807721257209778,0.48676347732543945,0.6942638754844666,0.45052725076675415,0.6790944337844849,0.5440582036972046,0.6805364489555359,0.4830594062805176,0.6878409385681152,0.43992501497268677
Frame9535,0.8013460040092468,0.5437787771224976,0.8133091926574707,0.48237723112106323,0.8168279528617859,0.4344947934150696,0.7862488031387329,0.54606032371521,0.7702912092208862,0.4888843894004822,0.7555814981460571,0.4489148259162903
Frame9540,0.8089165687561035,0.5967581272125244,0.7975391149520874,0.5598617792129517,0.7993133068084717,0.5414119958877563,0.8281332850456238,0.5945543050765991,0.8372827768325806,0.5545555353164673,0.8372136354446411,0.5310864448547363
Frame9575,0.3898908495903015,0.4669252038002014,0.39248746633529663,0.38819944858551025,0.42048579454421997,0.3742786645889282,0.37199559807777405,0.45774638652801514,0.3591281473636627,0.37146300077438354,0.3866428732872009,0.3359053134918213
Frame9580,0.8041499257087708,0.4816294312477112,0.800235390663147,0.41056495904922485,0.0,1.0,0.8475115895271301,0.4713585376739502,0.8548747301101685,0.39024627208709717,0.8659192323684692,0.3649548292160034
Frame9585,0.7842720746994019,0.5184472799301147,0.7951647639274597,0.4518659710884094,0.7796069979667664,0.39717990159988403,0.7887234091758728,0.5263844728469849,0.7896158695220947,0.4563981890678406,0.7603707313537598,0.42573082447052
Frame9590,0.5354357957839966,0.5660092830657959,0.518669068813324,0.5162249803543091,0.5030720829963684,0.5449920892715454,0.5523108243942261,0.5828559398651123,0.5393778085708618,0.5334478616714478,0.5128700733184814,0.5432296991348267
Frame9665,0.8368158340454102,0.632161021232605,0.8420101404190063,0.5973693132400513,0.840268611907959,0.5666917562484741,0.8144572973251343,0.6331311464309692,0.8056266903877258,0.5962492227554321,0.804878830909729,0.5615965127944946
Frame9670,0.8145648837089539,0.6003670692443848,0.824050784111023,0.5452368259429932,0.8235393762588501,0.5027270317077637,0.8025640249252319,0.6010376214981079,0.7862852811813354,0.5478250980377197,0.7855736613273621,0.4999184012413025
Frame9675,0.8198676109313965,0.6136866807937622,0.8260587453842163,0.5777204036712646,0.824874997138977,0.5485087633132935,0.7964283227920532,0.6160343885421753,0.7892658710479736,0.5812878608703613,0.7846143841743469,0.5571378469467163
Frame9680,0.8148075342178345,0.5768289566040039,0.8183606863021851,0.5326995849609375,0.8181092143058777,0.497402548789978,0.7814215421676636,0.5826077461242676,0.7761377096176147,0.5435645580291748,0.7719182372093201,0.5109273195266724
Frame9685,0.74080491065979,0.5422041416168213,0.7357378602027893,0.48275721073150635,0.7138968110084534,0.4470441937446594,0.7330600619316101,0.5474545955657959,0.7237318754196167,0.4932958483695984,0.7066211104393005,0.46027034521102905
Frame9690,0.6933749914169312,0.550771951675415,0.6907841563224792,0.4926987290382385,0.6821162104606628,0.45290565490722656,0.7007139921188354,0.5572527647018433,0.6977266669273376,0.5050286054611206,0.6781846284866333,0.46936339139938354
Frame9695,0.6937474012374878,0.544804573059082,0.6866113543510437,0.4799897074699402,0.6785182952880859,0.45024460554122925,0.7002331018447876,0.5541374683380127,0.6904701590538025,0.4982979893684387,0.6641911864280701,0.47051292657852173
Frame9700,0.6965605616569519,0.5472707748413086,0.6911813020706177,0.49481838941574097,0.6741100549697876,0.5187846422195435,0.7067166566848755,0.5528380870819092,0.6986424922943115,0.5029458999633789,0.6739991307258606,0.5137624740600586
Frame9705,0.6948509812355042,0.5518480539321899,0.6891878843307495,0.49011969566345215,0.6648607850074768,0.48158591985702515,0.7173885703086853,0.5542443990707397,0.7177025079727173,0.49986696243286133,0.6818805932998657,0.48542678356170654
Frame9710,0.6898448467254639,0.5466662645339966,0.6859860420227051,0.48555630445480347,0.666864812374115,0.47827446460723877,0.7160362005233765,0.5515543222427368,0.7181540727615356,0.4960930347442627,0.6899576783180237,0.47898226976394653
Frame9715,0.6949025392532349,0.5513545274734497,0.69013512134552,0.4918402433395386,0.6676443815231323,0.4763038754463196,0.7115544080734253,0.5555237531661987,0.7137194871902466,0.5004807710647583,0.6791238784790039,0.48129552602767944
Frame9720,0.6926206350326538,0.5501776933670044,0.6872967481613159,0.494229257106781,0.670581579208374,0.47623878717422485,0.7227245569229126,0.5490157604217529,0.7288788557052612,0.49178552627563477,0.7283110022544861,0.4508025050163269
Frame9725,0.6909648776054382,0.5504410266876221,0.6853078007698059,0.49102938175201416,0.6680171489715576,0.4761698246002197,0.7219786047935486,0.5497951507568359,0.7280405759811401,0.4938238859176636,0.7309918403625488,0.45183730125427246
Frame9730,0.7004368305206299,0.5517715215682983,0.694612979888916,0.4907175302505493,0.6732892990112305,0.4791063666343689,0.7211495637893677,0.5556238889694214,0.728286862373352,0.4981677532196045,0.7310524582862854,0.45186811685562134
Frame9735,0.7526576519012451,0.5573455095291138,0.7400820851325989,0.49910110235214233,0.7413771748542786,0.4601462483406067,0.7916411757469177,0.5572896003723145,0.8032217025756836,0.49776357412338257,0.7950111031532288,0.5013636350631714
Frame9740,0.8001629114151001,0.6000944375991821,0.7892954349517822,0.5614327192306519,0.7888558506965637,0.547676682472229,0.8165209889411926,0.5987696647644043,0.8255205154418945,0.557526707649231,0.8190032839775085,0.5423256158828735
Frame9755,0.7593199014663696,0.5998114347457886,0.7510083317756653,0.5468025207519531,0.7468292117118835,0.5130519866943359,0.7971941232681274,0.5957785844802856,0.8050525784492493,0.5447733402252197,0.7934173345565796,0.5345972776412964
Frame9760,0.7949343919754028,0.622343897819519,0.7829315066337585,0.585037112236023,0.7808271646499634,0.5749658346176147,0.8227731585502625,0.6188744306564331,0.8276362419128418,0.5794951915740967,0.8163558840751648,0.5702964067459106
Frame9765,0.8318465948104858,0.6365950107574463,0.8270671963691711,0.6104600429534912,0.8117011785507202,0.6191275119781494,0.8235688209533691,0.6361515522003174,0.8159751892089844,0.609711766242981,0.8089628219604492,0.6133463382720947
Frame9770,0.8431532979011536,0.6164730787277222,0.8512682914733887,0.5773366689682007,0.8419359922409058,0.5614889860153198,0.8147212266921997,0.6179897785186768,0.8043308258056641,0.5825098752975464,0.8089543581008911,0.5556838512420654
Frame9775,0.7627509832382202,0.5815049409866333,0.7578667998313904,0.518159031867981,0.7317749261856079,0.5192983150482178,0.7425241470336914,0.5804204940795898,0.7389114499092102,0.5233172178268433,0.7235517501831055,0.4983646273612976
Frame9785,0.5147122144699097,0.5995033979415894,0.5144291520118713,0.538476824760437,0.4932538568973541,0.5392900705337524,0.5186861753463745,0.60248863697052,0.5185348391532898,0.5507814884185791,0.49174991250038147,0.5457257032394409
Frame9790,0.28422972559928894,0.6002039909362793,0.2815479636192322,0.551409125328064,0.26584571599960327,0.536322832107544,0.2983397841453552,0.6045395135879517,0.2985575199127197,0.5542420148849487,0.2801147997379303,0.5311288833618164
Frame9805,0.1469113826751709,0.6000018119812012,0.14899161458015442,0.5601838827133179,0.13292360305786133,0.5524946451187134,0.14643944799900055,0.60215163230896,0.14855292439460754,0.5674489736557007,0.13082711398601532,0.5558761358261108
Frame9835,0.15024273097515106,0.5980952978134155,0.15281808376312256,0.5622010231018066,0.14692728221416473,0.5358281135559082,0.1485544592142105,0.5983473062515259,0.1490294337272644,0.5628936290740967,0.1403810828924179,0.5385638475418091
Frame9840,0.14900407195091248,0.5977010726928711,0.1481115072965622,0.5577417612075806,0.13702020049095154,0.5358222723007202,0.15259695053100586,0.5997097492218018,0.15062746405601501,0.562181830406189,0.137264221906662,0.5409889221191406
Frame9850,0.2894410192966461,0.6101963520050049,0.29002758860588074,0.5616821050643921,0.31577256321907043,0.5428733825683594,0.29218044877052307,0.6055693626403809,0.2847709059715271,0.5557942390441895,0.3111078441143036,0.5368894338607788
Frame9875,0.6726797819137573,0.5860387086868286,0.6744627356529236,0.5047188997268677,0.0,1.0,0.669467031955719,0.578315019607544,0.6667712330818176,0.49728184938430786,0.6874011754989624,0.44551026821136475
Frame9880,0.7913544178009033,0.6070375442504883,0.7801440954208374,0.5599938631057739,0.7783522009849548,0.5153576135635376,0.8231426477432251,0.5996417999267578,0.829372763633728,0.5549424886703491,0.8211262822151184,0.5332993268966675
Frame9885,0.8017441034317017,0.6333305835723877,0.7932817935943604,0.5954612493515015,0.7945215106010437,0.5733518600463867,0.8253517150878906,0.633137583732605,0.8325764536857605,0.6022324562072754,0.8239777684211731,0.5979872941970825
Frame9910,0.7538600564002991,0.31931227445602417,0.7547761797904968,0.1993730068206787,0.7515801191329956,0.15542173385620117,0.8214601278305054,0.3482380509376526,0.8436682820320129,0.22565823793411255,0.809112548828125,0.21890497207641602
Frame9915,0.2659454941749573,0.4527741074562073,0.27141737937927246,0.3501964211463928,0.25896331667900085,0.2854013442993164,0.272743284702301,0.4695510268211365,0.2696774899959564,0.37665385007858276,0.0,1.0
Frame9920,0.8178513646125793,0.613190770149231,0.823891282081604,0.5827865600585938,0.8223428726196289,0.5622100830078125,0.796593964099884,0.6142611503601074,0.7911913394927979,0.5833367109298706,0.7923510074615479,0.5680028200149536
Frame9925,0.80351722240448,0.5789517164230347,0.8107931017875671,0.5340479612350464,0.8147361874580383,0.501124382019043,0.7710120677947998,0.5812892913818359,0.765336275100708,0.5339920520782471,0.7650583982467651,0.500261664390564
Frame9930,0.7191832065582275,0.5471742153167725,0.7276764512062073,0.48243504762649536,0.7256478667259216,0.4339436888694763,0.7107569575309753,0.5479147434234619,0.7055186033248901,0.49442195892333984,0.6851806640625,0.4602051377296448
Frame9975,0.7443833351135254,0.5430577993392944,0.7336984276771545,0.4794706702232361,0.7303448915481567,0.4344990849494934,0.7869651317596436,0.5396921634674072,0.7919387221336365,0.47548025846481323,0.7936489582061768,0.42672961950302124
Frame9980,0.8015044331550598,0.5920922756195068,0.7946509122848511,0.5507839918136597,0.7942746877670288,0.5273593664169312,0.824114978313446,0.5901720523834229,0.8299212455749512,0.5457130670547485,0.8266593813896179,0.5257163047790527
Frame10015,0.2954065203666687,0.48773807287216187,0.30402952432632446,0.41099298000335693,0.3305312991142273,0.3886180520057678,0.2779542803764343,0.4788493514060974,0.26992267370224,0.3914572596549988,0.30196577310562134,0.3710271716117859
Frame10020,0.7537801265716553,0.47955256700515747,0.7471357583999634,0.4075801372528076,0.0,1.0,0.7937158346176147,0.4732281565666199,0.7963428497314453,0.3827180862426758,0.822860062122345,0.3580814003944397
Frame10025,0.7843834161758423,0.5183032751083374,0.7972947359085083,0.45294326543807983,0.7821871638298035,0.3993849754333496,0.7894099950790405,0.5251045227050781,0.7903223633766174,0.4550592303276062,0.7612053751945496,0.42495137453079224
Frame10030,0.5361586809158325,0.5664036273956299,0.5197138786315918,0.5172692537307739,0.5031698942184448,0.5458400249481201,0.5519689321517944,0.582209587097168,0.5392001271247864,0.5332077741622925,0.5128141641616821,0.5434377193450928
Frame10105,0.8365904092788696,0.6360454559326172,0.8423869013786316,0.6029787063598633,0.839887261390686,0.5752478837966919,0.8164070248603821,0.637126088142395,0.808657169342041,0.6039901971817017,0.8097033500671387,0.5803967714309692
Frame10110,0.8197969198226929,0.6007968187332153,0.7993348836898804,0.5507603883743286,0.8013641238212585,0.5105801820755005,0.8119120597839355,0.6009918451309204,0.8015447854995728,0.5497123003005981,0.8012079000473022,0.5084114074707031
Frame10115,0.8197402954101562,0.6123256683349609,0.8261665105819702,0.5767183303833008,0.8242970705032349,0.5482560396194458,0.7964577674865723,0.615119218826294,0.7889682054519653,0.5802502632141113,0.7851270437240601,0.5561532974243164
Frame10120,0.8203574419021606,0.5804356336593628,0.8262966275215149,0.540204644203186,0.8275619745254517,0.5071651935577393,0.7895055413246155,0.5840591192245483,0.7810103893280029,0.5457731485366821,0.7795832753181458,0.5065973997116089
Frame10125,0.7676088809967041,0.5475977659225464,0.7733261585235596,0.4889073967933655,0.7723618149757385,0.44816482067108154,0.735266923904419,0.5562483072280884,0.7255119681358337,0.5061877965927124,0.7177954912185669,0.4624820351600647
Frame10130,0.6931490898132324,0.552037239074707,0.6891053318977356,0.49383610486984253,0.6806968450546265,0.4529518485069275,0.6995528936386108,0.5584679841995239,0.6948834657669067,0.5085715055465698,0.6755372285842896,0.4732871651649475
Frame10135,0.6936300992965698,0.5453222990036011,0.6875315308570862,0.4819082021713257,0.6807442903518677,0.4478731155395508,0.7021837830543518,0.5546659231185913,0.695720374584198,0.49874311685562134,0.6731600165367126,0.472003698348999
Frame10140,0.6966774463653564,0.5465114116668701,0.6919853091239929,0.4909284710884094,0.6743500232696533,0.5119245052337646,0.7073639035224915,0.5515565872192383,0.7011452317237854,0.49913913011550903,0.6748639941215515,0.5019948482513428
Frame10145,0.6966118216514587,0.5479254722595215,0.6914390325546265,0.48441654443740845,0.6675056219100952,0.46976613998413086,0.7183485627174377,0.5498825311660767,0.7222572565078735,0.4928992986679077,0.6804681420326233,0.4746280908584595
Frame10150,0.6891448497772217,0.5486096143722534,0.6883413195610046,0.4884667992591858,0.6669593453407288,0.47782987356185913,0.7124311923980713,0.553795576095581,0.7131752967834473,0.49869102239608765,0.6808301210403442,0.4804081320762634
Frame10155,0.6936710476875305,0.5527561902999878,0.6896231174468994,0.4932801127433777,0.6676256060600281,0.4766019582748413,0.7134100794792175,0.555658221244812,0.7174040079116821,0.5010961294174194,0.6854082942008972,0.47655946016311646
Frame10160,0.6923509836196899,0.5506491661071777,0.6863309144973755,0.49405163526535034,0.6711890697479248,0.47580772638320923,0.7224617600440979,0.5494370460510254,0.7300139665603638,0.4922267198562622,0.7293609380722046,0.44908803701400757
Frame10165,0.6899788975715637,0.5498807430267334,0.6843715906143188,0.48979252576828003,0.6684151887893677,0.4763084053993225,0.7235230207443237,0.5488123893737793,0.7287529110908508,0.4930264353752136,0.7284126877784729,0.45152968168258667
Frame10170,0.6930245757102966,0.5503919124603271,0.6886017918586731,0.48995107412338257,0.6699618697166443,0.47792381048202515,0.7214710116386414,0.552358865737915,0.7282523512840271,0.49588388204574585,0.7271270751953125,0.45250797271728516
Frame10175,0.751944363117218,0.5570567846298218,0.7387285828590393,0.498309850692749,0.7404980659484863,0.45756596326828003,0.7918943762779236,0.556847333908081,0.8035701513290405,0.49750185012817383,0.7948940396308899,0.49962419271469116
Frame10180,0.7984047532081604,0.6007769107818604,0.7897584438323975,0.5605936050415039,0.7859551310539246,0.5437067747116089,0.8201219439506531,0.5978137254714966,0.8279913067817688,0.5559941530227661,0.8230081796646118,0.5387973785400391
Frame10195,0.7536374926567078,0.5905505418777466,0.7401159405708313,0.5319888591766357,0.7408915758132935,0.4745907783508301,0.7916186451911926,0.5788975954055786,0.7976694703102112,0.5260559320449829,0.7888708710670471,0.49638068675994873
Frame10200,0.7945440411567688,0.6216174364089966,0.7848555445671082,0.5833410024642944,0.7822386026382446,0.5714372396469116,0.8224455118179321,0.6188373565673828,0.8275822401046753,0.5794541835784912,0.8164359927177429,0.5692802667617798
Frame10205,0.831930935382843,0.6367624998092651,0.8263460397720337,0.6105053424835205,0.8107255101203918,0.6193156242370605,0.8239343762397766,0.6361173391342163,0.815696120262146,0.6101442575454712,0.8087371587753296,0.6136612892150879
Frame10210,0.8308998346328735,0.617182731628418,0.827640175819397,0.5794209241867065,0.8316194415092468,0.5700950622558594,0.8273746371269226,0.6160120964050293,0.8237625956535339,0.577117919921875,0.8314749598503113,0.5653200149536133
Frame10215,0.7916728854179382,0.5940696001052856,0.8031627535820007,0.538671612739563,0.7797643542289734,0.5311803817749023,0.7571724653244019,0.5875991582870483,0.7489105463027954,0.5315780639648438,0.7432398796081543,0.48186129331588745
Frame10225,0.5153684616088867,0.5995335578918457,0.5148884057998657,0.538611888885498,0.494051992893219,0.5384565591812134,0.5185475945472717,0.602287769317627,0.5183340311050415,0.5505515336990356,0.4922041893005371,0.5453495979309082
Frame10230,0.32049864530563354,0.5993610620498657,0.3078915476799011,0.5538721084594727,0.28335079550743103,0.5655238628387451,0.33061930537223816,0.6032147407531738,0.32294172048568726,0.5644509792327881,0.2922002673149109,0.5665113925933838
Frame10245,0.14682069420814514,0.5998557806015015,0.1496424525976181,0.5602744817733765,0.13555003702640533,0.5493190288543701,0.14627264440059662,0.6018431186676025,0.14734016358852386,0.565812349319458,0.13132140040397644,0.5519530773162842
Frame10275,0.15018053352832794,0.5981098413467407,0.15267033874988556,0.562492847442627,0.1471172720193863,0.5361133813858032,0.14879363775253296,0.5982551574707031,0.14992192387580872,0.5622338056564331,0.14067909121513367,0.5389896631240845
Frame10280,0.14863498508930206,0.5976914167404175,0.14907458424568176,0.5605884790420532,0.13866989314556122,0.5368512868881226,0.149787038564682,0.5991840362548828,0.15042001008987427,0.5628136396408081,0.13945749402046204,0.5388784408569336
Frame10290,0.28934311866760254,0.6105660200119019,0.28777891397476196,0.560547947883606,0.31379854679107666,0.5367817878723145,0.29150959849357605,0.6058989763259888,0.2839079201221466,0.5561167001724243,0.30955082178115845,0.535752534866333
Frame10320,0.7793861627578735,0.5964809656143188,0.7683069109916687,0.5398954153060913,0.766750156879425,0.5012485980987549,0.8155698776245117,0.5889413356781006,0.8203235864639282,0.5309183597564697,0.8182244300842285,0.4848257899284363
Frame10325,0.8016849756240845,0.6332927942276001,0.7928099632263184,0.5952155590057373,0.7936134934425354,0.5730876922607422,0.8253852128982544,0.6332982778549194,0.8326590657234192,0.6024316549301147,0.8239655494689941,0.5979890823364258
